image_id	color	name_jp	name_en	cost	bp	dp	ability_jp	ability_en	pack_jp	pack_en	rarity_en	gamerch_url	ability_jp_source	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
red_06_02_02_00	red	プテラノックス	Pteranox	6(赤1)	700	3	効果なし		CONTRACT				gamerch	160	プテラノックス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:02 CONTRACT	11	ダイナソー	C					
red_06_02_02_01	red	「稲妻」マーガス	Margus - The Lightning Bolt	6(赤2)	600	2	【召喚時】\n自分のミニオンカードでない無色マナ1つを破壊する。そうした場合、このターン中、相手のミニオン1体はブロックできない。\n【自分のターン】\n自分のマナが1つ入れ替えによる破棄以外で減るたび、赤マナ1つをレスト状態でベースに置く。この効果は重複しない。	[When Summoned]\nDestroy one of your Neutral Mana that is nota\nminion card. If you do, one of your opponent's\nminions cannot block during this turn.\n[On Your Turn]\nWhenever your mana decreases by methods other\nthan by being replaced, place one Red Mana into\nthe base in the Rest State. This effect cannot stack	CONTRACT				gamerch	161	「稲妻」マーガス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:02 CONTRACT	11	ドワーフ	L					
red_06_02_02c_00	red	「神聖剣」ヒースクリフ		6			[神聖剣]\n【自分の夕\n『シス的不死』\nこのミニオンは相手の効果とバトルでは破壊されな\nい。（BPがOになったときは破壊される。\n【自分の夕\n「ン]\nこのミニオンがプレイヤーにアタックした場合、自分\nはカードを1枚引き、このミニオンがブロックされる\nたび、自分はカードを1枚引く。\nEPIＣ						ocr	163	「神聖剣」ヒースクリフ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EXCODE:02C SAO	9	ソード	E					
red_06_02_02c_01	red	「血盟騎士団」アスナ		6			【召喚時】&\nスイッチ：「黒の剣士」\nこのタ一ン中、相手のミ二オン全てをBP-200し、自\n分の種族「黒の剣士」または「閃光」を持つミ二オン\n全てをBP+200する。\n【アタック時】\nこのタン、次に自分の手札から種族「黒の剣士」を\n持つミニオンカードを召喚するとき、そのフリーコス\nトを0にする。	|}\n|		[[EXCODE:02C SAO|EX:02C SAO]]	Legend		ocr	164	「血盟騎士団」アスナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02c_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EXCODE:02C SAO	9	閃光|ソード	L					
red_06_02_02r_00	red	ラヴァ・スライム	Lava Slime	6			【召喚時】\nラヴァ	[When Summoned]\nOne Lava Slime enters your field.					ocr	162	ラヴァ・スライム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:02R DIVINE	10	モンスター	R					
red_06_02_03_00	red	サモンゴレイム	Golem Summoning	8			【メイン】ノ【フラッシュ】\n「S・ゴレイム・トークン」を自分のフィールドが\n上限枚数になるまで出す。	E You cannot activate this card during the\nFlash Phase unless you have a minion belonging to the Arcana class on the field.\n[Main] / [Flash] Copies of Token Golem S enter your field until you have reached the maximum number of minions.					ocr	194	サモンゴレイム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_03_00.png?v=20201113	magic	マジック	red	赤	8	PC:03 EVOLVE	8		E					
red_06_02_EX02_00	red	「火炎の騎士」クリフォード	Clyford - The Igknight	6			【自分の夕\nこのミニオンは相手の効果とバトルでは破壊されな\n(BPがOになったときは破壊される。）\n【自分の夕\nこのミニオンがプレイヤーにアタックした場合、自\n分はカードを1枚引き、このミニオンがブロックさ\nれるたび、自分はカードを1枚引く。	[On Your Turn]\nThis minion cannot be destroyed in battle\nor by your opponent's card effects. (It is\ndestroyed if its BP reaches 0.)\n[On Your Turn]\nIf this minion attacks your opponent's Life\ndraw one card. If this minion is blocked, draw\none card.					ocr	166	「火炎の騎士」クリフォード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:02 幻影の剣士	7	ソード	E					
red_06_02_EX02_01	red	「閃光の竜騎士」アメリア	Amelia - The Swift Dragon Rider	6			【召喚時】&\nスイッチ：「黒の剣士」\nこのタ一中、相手のミ二才全てをBP-200し、自\n分の種族「黒の剣士」まは「閃光」を持つ二オン\n全てをBP+200する。\n【アタック時】\nこのタン、次に自分の手札から種族「黒の剣士」を\n持つミニオンカードを召喚するとき、そのフリーコス\nトを０にする。\nＬEＧEND	[When Summoned] & Switch: Sable Knight\nFor the duration of this turn, all your opponent's\nminions lose -200BP and all your minions\nbelonging to the Sable Knight or Swift class gain +200BP\n[When Attacking]\nThe next minion belonging to the Sable Knight\nclass you summon during this turn has its basic cost\nreduced to 0.					ocr	167	「閃光の竜騎士」アメリア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_06_02_EX02_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	EX:02 幻影の剣士	7	閃光|ソード	L					
red_07_01_03_00	red	「オリジンズ05」アイギス	Aegis - Origins 02	7			【召喚時】\n自分のミニオン・トークン全てを破壊する。この効\n果で破壊したミニオン1体毎に、「M・ゴレイム・\nトークン」１体を出す。	Charge\n[When Summoned]\nDestroy all your Token Minions. For each\nminion destroyed by this effect, one\nToken Golem M enters your field.					ocr	180	「オリジンズ05」アイギス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:03 EVOLVE	8	ゴレイム	L					
red_07_01_04_00	red	「溶岩の巨人」マーグ	Burning Veil - The Magmoliath	7			【召喚時】\n相手のBP600以下のミ二オン1体を破壊する。そ	"[When Summoned]\nDestroy one of your opponent's minions\nwith 600BP or lower. If you do, one\n""Burning Veil - The Magmoliath"" enters your\nfield."					ocr	183	「溶岩の巨人」マーグ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:04 FORBIDDEN	6	ジャイアント	E					
red_07_01_05_00	red	「炎剣竜」アーマードサウルス	Armorsaur - Blazing Blades	7			【召喚時】\n他に自分のミ二オンがいない場合、自分の移動権を\n2増やす。\n自分の夕\n他の自分のミニオンカードであるマナがフィールド\nに移動するたぴ、このターン中、相手のミニオン1\n体をBP-500する。	[When Summoned]\nIf there are no other minions on your field\nincrease your Movement by 2.\n[On Your Turn]\nWhenever one of your other minions moves\nfrom the base to the field, select one of your\nopponent's minions to lose -50OOBP for the\nduration of the turn.					ocr	184	「炎剣竜」アーマードサウルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:05 GLORY	2	ダイナソー	E					
red_07_01_06_00	red	空賊「用心棒」ジーマ	Zima - Sky Pirate Protector	4			【アタック時】\n自分のデッキを上から3枚見て、その中の赤または\n黄のミ二オンカード1枚を公開して手札に加える。\n残りをランダムにデッキの下に戻す。この効果で自\n分がカドを手札に加えた場合、相手のミニオン1\n体にBP-300を付与する。	[When Attacking]\nLook at the top three cards of your deck and\nselect one Red or Yellow Minion. Reveal it\nto your opponent and add it to your hand. Put\nthe rest back on the bottom of your deck in\na random order. If you add a card to your\nhand from this card's effect, deal -300BP to one\nof your opponent's minions.		PC:06 HELIX	Epic		ocr	132	空賊「用心棒」ジーマ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	red|yellow	赤|黄	4	PC:06 HELIX	1	ウイング|ドラゴニュート	E					
red_07_02_00_00	red	エクスプテラ	Exptera	7	800	2	［襲撃］	Charge	Basic	BASIC DECK		https://gamerch.com/zenonzard/74879	gamerch	174	エクスプテラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	ベーシック	15	ダイナソー	Basic					
red_07_02_01_00	red	ゴレイム「タイプ：キャノン」	Cannon Golem	7	700	2	【召喚時】\nこのターン中、相手のミニオン2体をBP-400する。	[When Summoned]\nSelect two of your opponent's minions to\nlose -400BP for the duration of this turn.	AWAKEN				gamerch	173	ゴレイム「タイプ：キャノン」	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:01 AWAKEN	14	ゴレイム	E					
red_07_02_01r_00	red	「赤髭」ブラッド・ヒュージー	Vlad Hyuzi - The Redbeard	6	600	2	【アタック時】\nこのターン中、相手のミニオン1体をBP-300する。\n【後退時】\n「S・ゴレイム・トークン」2体を出す。	[When Attacking]\nSelect one of your opponent's minions to\nlose -300BP for the duration of this turn.\n<Base>[When Retreating]\nTwo Token Golem S enter your field.	BEYOND				gamerch	159	「赤髭」ブラッド・ヒュージー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	6	PC:01R BEYOND	12	ドワーフ	E					
red_07_02_02c_00	red	「双剣」キリト		7			【変形時】\n『スターバースト・ストリーム』\n相手の無色のマナ全てをレストする。\n【加護時】\nオンをアクティブにする。	|}\n|		[[EXCODE:02C SAO|EX:02C SAO]]	Legend		ocr	179	「双剣」キリト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EXCODE:02C SAO	9	黒の剣士|ソード	L					
red_07_02_02c_02	red	「黒の剣士」キリト		7			【召喚時】\nこのターン中、自分のプレイヤに「自分の[加護]を持つマナ全て\nは、レスト状態でも付与することができる。」を与える。他に自分のミ二\nオンがいない場合、自分の移動権を1增やす。\n【常時】\nこのニかク状でけば[加は付与ない\n【加護時】\n赤の加護である場合、加護しているマナを除外して、\nト」に変形する。	|}\n|		[[EXCODE:02C SAO|EX:02C SAO]]	Legend		ocr	178	「黒の剣士」キリト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02c_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EXCODE:02C SAO	9	黒の剣士|ソード	L					
red_07_02_02r_00	red	「豪竜」フレイザウラー	Flare Zaura - The Superior	7			[豪竜]\nダイナソー\n【召喚時】\nこのターン中、\n相手のミ二オン1体をBP-500する\n【常時】\nこのミニオンがクティ状態でなければ[加護は付与\nれない。\n【加護時】\n赤の加護である場合、加護しているマナを除外して、「「豪\n炎竜皇」フレイザウ」に変形する。	"[When Summoned]\nSelect one of your opponent's minions to lose -5OOBP for\nthe duration of this turn.\n[Passive]\nThis minion cannot receive a Boost when not in the Active\nState.\n[When Boosted]\nIf Boosted by a Red Mana, banish that mana. This card\nTransforms into ""Flare Zaura - The Ignited Emperor""."					ocr	175	「豪竜」フレイザウラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:02R DIVINE	10	ダイナソー	L					
red_07_02_02r_01	red	「豪炎竜皇」フレイザウラー	Flare Zaura - The Ignited Emperor	7			【変形時】\nこのターン中、相手のミ二オン全てをBP-300する。\n【アタック時】\nプレイヤにアタックした場合、自分はカドを1枚\n引く。	Charge\n[When Transformed]\nAll your opponent's minions lose -300BP\nfor the duration of this turn.\n[When Attacking]\nIf this minion attacks your opponent's\nLife, draw one card.					ocr	176	「豪炎竜皇」フレイザウラー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:02R DIVINE	10	ダイナソー|ドラゴン	L					
red_07_02_02r_02	red	「爆焔の竜騎士」シエンナ	Shaina - The Blazefires Rider	7			【召喚時】\n自分の手札にある種族「ドラゴン」を持つ赤の\nフィールド・ミニオンカード1枚を出すことができる。\nそのミニオンに「【常時】このミニオンは移動で\nきない。」と「【自分のターン終了時】このミ二才\nンを破壊する。」を付与する。\nLEＧEND	[When Summoned]\nYou can put one Red Field Minion card\nbelonging to the Dragon class from your hand\nonto the field.\nThat minion receives the following abilities\n[Passive] This minion cannot move.\n[At the End of Your Turn] Destroy this\nminion.					ocr	177	「爆焔の竜騎士」シエンナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_02r_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	PC:02R DIVINE	10	ヒューマノイド	L					
red_07_02_03_00	red	グラヴィティストーム	Gravity Stream	7			【メイン】/【フラッシュ】\n相手のミ二オン全てにBP-300を付与する。	[Main]/[Flash]\nDeal -300BP to all of your opponent's minions.					ocr	186	グラヴィティストーム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_03_00.png?v=20201113	magic	マジック	red	赤	7	PC:03 EVOLVE	8		R					
red_07_02_EX02_00	red	「連撃の竜刃」ソロ	Solo - Relentless Dragon Blade	7			【変形時】\n相手の無色のマナ全てをレストする。\n【加護時】\nこのミニオンをアクティブにする。	Charge\n[When Transformed]\nthe Rest State.\nAll your opponent's Neutral Mana enters\n[When Boosted]\nThis minion enters the Active State.					ocr	182	「連撃の竜刃」ソロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EX:02 幻影の剣士	7	黒の剣士|ソード	L					
red_07_02_EX02_02	red	「火の竜刃」ソロ	Solo - Lit Dragon Blade	7			【召喚時】\nこのタン中、自分のプレイヤに「自分の[加護]を持つマナ全て\nは、レス状態でも付与することができる。」を与える。他に自分の二\nオンがいない場合、自分の移動権を1增やす。\n【常時】\nこのニオンかク状でけば[加護は付与ない\n【加護時】\n赤の加である場合、加しているマを除外して、「「連撃の竜刃」\nソロ」に変形する。	"[When Summoned]\nIf you have no other minions on the field, increase your Movement\nby 1.\nYou receive the following effect for the duration of this turn\nAN mana with the {Boost} effect in your base can grant its effect\neven if they are in the Rest State.\n[Passive]\nThis minion cannot receive a {Boost} when not in the Active State\n[When Boosted]\nIf Boosted by a Red Mana, banish that mana. This card Transforms\ninto ""Solo - Relentless Dragon Blade"""					ocr	181	「火の竜刃」ソロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_07_02_EX02_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	7	EX:02 幻影の剣士	7	黒の剣士|ソード	L					
red_08_01_04_00	red	超神星龍ジークヴルム・ノヴァ	The SupernovaDragon Siegwurm-Nova	8			【召喚時】\n他の自分の種族「ドラゴン」を持つミニオン1体を破壊できる。そ\nうした場合、自分のプレイヤーのライフを5まで回復し、このタ\nン中、相手のミ二オン全てをBP-500する。\n【アタック時】\n相手のBP500以下のミニオン1体を破壊できる。このミニオンに\n「コア」が付与されている場合、自分は力ドを1枚引く。	Cost Reduction: Red\n[When Summoned]\nYou can destroy one of your other minions belonging to the\nDragon class. If you do, restore your Life points until you have 5\npoints, and all of your opponent's minions lose -500BP for the\nduration of this turn instead.\n[When Attacking]\nYou can destroy one of your opponent's minions with 500BP or\nlower. If this minion has received a Core, draw one card.					ocr	189	超神星龍ジークヴルム・ノヴァ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:04 FORBIDDEN	6	BS|ドラゴン	L					
red_08_01_04_01	red	金牛龍神ドラゴニック・タウラス	The BullDragonDeity Dragonic-Taurus	8			【自分の夕\n自分の種族「光導」を持つミニオンがアタックする\nたび、相手は必ずブロックする。\n【自分のターン】\nこのミニオンがブロックされるたび、相手のプレイ\nヤーに１ダメージを与える。	Cost Reduction: Red\n[On Your Turn]\nWhenever you attack with a minion belonging to\nthe Zodiac Deity class, your opponent must block\n[On Your Turn]\nWhenever this minion is blocked, deal 1 damage\nto your opponent's Life.					ocr	190	金牛龍神ドラゴニック・タウラス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:04 FORBIDDEN	6	BS|光導	E					
red_08_01_06_00	red	宝石人オニキス	Onex of the Gemfolk	4			【自分の夕\nこのミニオンがブロックされるたび、ブロックして\nいるミニオンに、自分の種族「ジュエリスト」を持\nつマナ1種類每にBP-100を付与する。\n【破壊時】\nのカードをレスト状態でベースに置く。	[On Your Turn]\nWhenever this minion is blocked, the minion\nblocking loses -100BP for each unique\nmana belonging to the Jewelist class in your <Base>\n[When Destroyed]\nIf there are no Onex of the Gemfolk cards\nin your base, move this card to your base in\nthe Rest State.					ocr	130	宝石人オニキス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_06_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	4	PC:06 HELIX	1	ジュエリスト	C					
red_08_01_EX03_00	red	凶龍爆神ガンディノス	The DinoDeity Gundinos	8			【アタック時】\n自分の赤マナがある場合、相手のBP400以下のミ二オン1体\nを破壊する。\nそうした場合、自分はカードを1枚引く。\n【アタック時】\n自分の青マナが2つ以上ある場合、自分のフォース1つをレス\nトできる。そうした場合、このミニオンをアクティブにす	Cost Reduction: Red, Blue\n[When Attacking]\nIf you have Red Mana, destroy one of your opponent's\nminions with 400BP or lower. If you do, draw one card\n[When Attacking]\nIf you have two Blue Mana or more, you can put one of\nyour Forces in the Rest State. If you do, this minion enters the\nActive State.					ocr	191	凶龍爆神ガンディノス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_01_EX03_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	EX:03 Battle Spirits	5	BS|ダイナソー	L					
red_08_02_01_00	red	ソードサウルス	Stabosaur	8	800	2	［襲撃］\n【召喚時】\n自分の赤マナが4つ以上ある場合、このターン中、相手のミニオン1体をBP-600する。	Charge\n[When Summoned]\nIf you have four Red Mana or more, one\nof your opponent's minions loses -600BP\nfor the duration of this turn.	AWAKEN				gamerch	187	ソードサウルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:01 AWAKEN	14	ダイナソー	R					
red_08_02_02r_00	red	溶岩竜ドラフレア	Flair - The Lava Dragon	8			【アタック時】\n相手のミニオン全てにBP-100を付与する。\n【破壊時】\n自分のターンである場合、このミニオンを手札に戻	[When Attacking]\nDeal -200BP to all your opponent's\nminions.\n[When Destroyed]\nIf it is your turn, this minion returns to\nyour hand.					ocr	188	溶岩竜ドラフレア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	8	PC:02R DIVINE	10	ドラゴン	R					
red_08_03_02_00	red	ドラゴン・オブ・フォーシル	Fossil Dragon	8(赤3)			【メイン】\n自分のミニオンカードでない無色マナ1つを破壊する。そうした場合、自分のデッキを上から3枚見て、その中の種族「ドラゴン」を持つ、赤または無色のフィールド・ミニオンカード1枚を出す。（【召喚時】効果は発揮しない。）残りをランダムにデッキの下に戻す。	[Main]\nDestroy one of your Neutral Mana that is not\nminion card. If you do, look at the top three cards of your deck, select one Red or Neutral Field Minion card belonging to the Dragon\nclass and put it on the field. ([When Summoned] abilities will not activate.) Put the rest back on the bottom of your deck in random order.	CONTRACT				gamerch	193	ドラゴン・オブ・フォーシル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_08_03_02_00.png?v=20201113	magic	マジック	red	赤	8	PC:02 CONTRACT	11		E					
red_09_01_04_00	red	太陽神龍ライジング・アポロドラゴン	The SunDragonDeity Rising-Apollodragon	9+			【自分のターン】\n自分のニ才ンがタックするたび、相のニ1体を選択で\nきる。うした場合、そのニオンをクティブにして、このバ\nト中に必ブックる。\n【加護時】\nこのミニオンに「【常時】このニオンがトルに勝利る\nび、相手のBP800以下の三二オン1体を破壊する。」を付与する。	Cost Reduction: Red\n[On Your Turn]\nWhenever one of your minions attacks, select one of your\nopponent's minions. If you do, that minion enters the Active State and\nmust block during this battle.\n[When Boosted]\nThis minion receives the following effect\n[Passive] Whenever this minion wins a battle against another\nminion, destroy one of your opponent's minions with 800BP or\nlower.					ocr	198	太陽神龍ライジング・アポロドラゴン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:04 FORBIDDEN	6	BS|ドラゴン	E					
red_09_01_04_02	red	光龍騎神サジット・アポロドラゴン	The ShineCentaurusDeity Sagitto-Apollodragon	9+			【常時】\nこの二オンには[加を2つまで付与ることができ\n【アタック時】\nこのミニオンに付与さている種族「レイ」を持つ[加\n護】1つ每に、相手のBP700以下の三二才ン1体を破壊す	Cost Reduction: Red\n[Passive]\nThis minion can receive the {Boost} effect up to\ntwo times.\n[When Attacking]\nFor each {Boost} this minion has received from\nmana belonging to the Brave class, destroy one of\nyour opponent's minions with 700BP or lower					ocr	197	光龍騎神サジット・アポロドラゴン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:04 FORBIDDEN	6	BS|光導	L					
red_09_01_05_00	red	「火山の巨人」ヴォルカニック	Volcanic Veil - The Eruptor	9+			【自分の夕\n自分の手札にあるこのカードのフリーコストは、自\n分の破壊されたフォース1つ毎に3減らされる。\n【常時】\nこのミ二オンが相手の効果で選択されるたぴ、相手\nのプレイヤーに1ダメージを与える	Charge\n[On Your Turn]\nReduce the basic cost of this card in your hand by\n3 for each of your destroyed Forces.\n[Passive]\nWhenever this minion is selected as a target for\nyour opponent's card effect, deal 1 damage to your\nopponent's Life points.					ocr	199	「火山の巨人」ヴォルカニック	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:05 GLORY	2	ジャイアント	L					
red_09_02_01_00	red	「オリジンズ02」アロンダイ	Arondai - Origins 02	9+	800	2	【召喚時】\n「S・ゴレイム・トークン」（赤・ゴレイム・コスト1・BP100/DP1）2体を出すことができる。\n【アタック時】\nプレイヤーにアタックした場合、このターン中、自分のミニオンがブロックされるたび、相手のプレイヤーに1ダメージを与える。	"[When Summoned]\nYou can have two ""Token Golem S"" (Red / Golem /\nCost 1 / 100BP / 1DP) enter your field.\n[When Attacking]\nIf this minion attacks your opponent's Life, you\nreceive the following effect for the duration of the\nturn\nWhenever your minion's attack is blocked, deal 1\ndamage to your opponent's Life."	AWAKEN				gamerch	195	「オリジンズ02」アロンダイ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:01 AWAKEN	14	ゴレイム	L					
red_09_02_02_00	red	「爆焔公」マグマファング	Magma Fang - Lord of Blazefires	9(赤3)	900	3	【アタック時】\n相手のBP500以下のミニオン1体を破壊する。そうした場合、「ドラゴン・トークン」1体を出す。\n【自分のターン】\nこのミニオンは種族「ドラゴン」または「ドラゴニュート」を持たないミニオンにはブロックされない。	[When Attacking]\nDestroy one of your opponent's minions\nwith 500BP or lower. If you do, one Token\nDragon enters your field.\n[On Your Turn]\nOnly minions belonging to the Dragon or\nDragonewt class can block this minion's\nattacks.	CONTRACT				gamerch	196	「爆焔公」マグマファング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_09_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:02 CONTRACT	11	ドラゴン	L					
red_11_01_04_00	red	幻羅星龍ガイ・アスラ	The PhantomStarDragon Gai-Asura	9+			ン1体にBP-300を付与することができる。そうし\nた場合、このミ二オンにBP+300を付与し、アク\nティブにする。	Cost Reduction: Red\n[When Attacking]\nYou can choose to deal -300BP to one of\nyour other minions that is not The\nPhantomStarDragon Gai-Asura, and if you do\nthis minion receives +300BP and enters\nthe Active State.					ocr	200	幻羅星龍ガイ・アスラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/red_11_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	red	赤	9+	PC:04 FORBIDDEN	6	BS|ドラゴン	L					
white_00_00_03_00	white	「氷晶の召喚士」アイシー Lv1	Hailee - Conjurer of Crystals Lv.1				《ベース》\n【配置時】\n「「アイシーの召喚獣」フリズリL1」1枚を手\n札に加える。\n《ベース》\nこのマナは移動できない。	eo\n<Base> [When Placed]\nAdd one Brice - Of Hailee Lv.1 to your\nhand\n<Base>\nThis minion cannot move					ocr	947	「氷晶の召喚士」アイシー Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_03_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:03 EVOLVE	8	エヴォーカー	R					
white_00_00_03_01	white	「氷晶の召喚士」アイシー Lv2	Hailee - Conjurer of Crystals Lv.2				《ベース》\n【配置時】\n「「アイシーの召喚獣」フリズリL2」1枚を手\n札に加える。\n《ベース》\nこのマナは移動できない。	eo\n<Base> [When Placed]\nAdd one Brice - Of Hailee Lv.2 to your\nhand\n<Base>\nThis minion cannot move					ocr	948	「氷晶の召喚士」アイシー Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_03_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:03 EVOLVE	8	エヴォーカー	R					
white_00_00_03_02	white	「氷晶の召喚士」アイシー Lv3	Hailee - Conjurer of Crystals Lv.3				《ベース》\n【配置時】\n「「アイシーの召喚獣」フリズリL3」1枚を手\n札に加える。\n《ベース》\nこのマナは移動できない。	"<Base> [When Placed]\nAdd one ""Brice - Of Hailee Lv.3"" to your hand.\n<Base>\nThis minion cannot move."					ocr	949	「氷晶の召喚士」アイシー Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_03_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:03 EVOLVE	8	エヴォーカー	R					
white_00_00_03_03	white	「機馬の召喚士」サラ Lv1	Serah - Conjurer of the Metallic Steed Lv.1				《ベース》\n【配置時】\n「「サラの召喚獣」メタリック・ステード\nLv1」1枚を手札Iこ加える。\n《ベース》\nこのマナは移動できない。	<Base> [When Placed]\nAdd one Chrome Charger - Of Serah Lv.\n1 to your hand.\n<Base>\nThis minion cannot move.					ocr	950	「機馬の召喚士」サラ Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_03_03.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:03 EVOLVE	8	エヴォーカー	L					
white_00_00_03_04	white	「機馬の召喚士」サラ Lv2	Serah - Conjurer of the Metallic Steed Lv.2				《ベース》\n【配置時】\n「「サラの召喚獣」メタリック・スティード\nLv2」1枚を手札Iに加える。\n《ベース》\nこのマナは移動できない。	<Base> [When Placed]\nAdd one Chrome Charger - Of Serah Lv.\n2 to your hand.\n<Base>\nThis minion cannot move.					ocr	951	「機馬の召喚士」サラ Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_03_04.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:03 EVOLVE	8	エヴォーカー	L					
